bad,modifier, 10 001000000 000
bad_tempered,modifier, 10 110000000 000
beautiful,modifier, 10 000100000 000
belligerent,modifier, 10 010000000 000
benevolent,modifier, 10 010000000 000
betrayed,modifier, 10 000100000 000
bitchy,modifier, 10 010000000 000
bitter,modifier, 10 100010000 000
black,modifier, 10 001000000 000
blue,modifier, 10 100000000 000
bold,modifier, 10 010000000 000
bored,modifier, 10 010100000 000
boring,modifier, 10 000100000 000
bossy,modifier, 10 010000000 000
brave,modifier, 10 010000000 000
bright,modifier, 10 010000000 000
broad_minded,modifier, 10 010100000 000
broken_hearted,modifier, 10 100000000 000
calm,modifier, 10 100010000 000
candid,modifier, 10 010000000 000
cantankerous,modifier, 10 010000000 000
captivated,modifier, 10 010100000 000
carefree,modifier, 10 010000000 000
careful,modifier, 10 010100000 000
careless,modifier, 10 010000000 000
caring,modifier, 10 010000000 000
cautious,modifier, 10 010000000 000
charmed,modifier, 10 100000000 000
charming,modifier, 10 010000000 000
cheerful,modifier, 10 110000000 000
cheerless,modifier, 10 100000000 000
childish,modifier, 10 010000000 000
clean_cut,modifier, 10 000100000 000
clever,modifier, 10 010000000 000
clumsy,modifier, 10 010100000 000
cocky,modifier, 10 010000000 000
cold,modifier, 10 010000000 000
communicative,modifier, 10 010000000 000
compassionate,modifier, 10 110000000 000
competent,modifier, 10 010000000 000
competitive,modifier, 10 010000000 000
composed,modifier, 10 010000000 000
compulsive,modifier, 10 010000000 000
conceited,modifier, 10 010000000 000
confident,modifier, 10 010000000 000
confused,modifier, 10 010000000 000
conscientious,modifier, 10 010000000 000
conservative,modifier, 10 011000000 000
considerate,modifier, 10 010000000 000
contemptuous,modifier, 10 110000000 000
contented,modifier, 10 100010000 000
contrite,modifier, 10 100000000 000
conventional,modifier, 10 000100000 000
cool,modifier, 10 010000000 000
cooperative,modifier, 10 010000000 000
courageous,modifier, 10 010000000 000
courteous,modifier, 10 010000000 000
cowardly,modifier, 10 010000000 000
coy,modifier, 10 010000000 000
crafty,modifier, 10 010000000 000
crazy,modifier, 10 011000000 000
creative,modifier, 10 010000000 000
credible,modifier, 10 000100000 000
critical,modifier, 10 010000000 000
crude,modifier, 10 010000000 000
cruel,modifier, 10 010000000 000
crushed,modifier, 10 100000000 000
cultivated,modifier, 10 010000000 000
cunning,modifier, 10 010000000 000
curious,modifier, 10 010000000 000
cute,modifier, 10 010000000 000
cynical,modifier, 10 010000000 000
daring,modifier, 10 010000000 000
deceitful,modifier, 10 010000000 000
decent,modifier, 10 010000000 000
decisive,modifier, 10 010000000 000
defensive,modifier, 10 010000000 000
defiant,modifier, 10 010000000 000
deflated,modifier, 10 100000000 000
dejected,modifier, 10 100000000 000
delicate,modifier, 10 000100000 000
delighted,modifier, 10 100000000 000
demanding,modifier, 10 010000000 000
demure,modifier, 10 010000000 000
dependable,modifier, 10 010000000 000
dependent,modifier, 10 010000000 000
depressed,modifier, 10 100010000 000
desperate,modifier, 10 110000000 000
despondent,modifier, 10 100000000 000
determined,modifier, 10 010000000 000
devoted,modifier, 10 010000000 000
diffident,modifier, 10 010000000 000
dignified,modifier, 10 000100000 000
diligent,modifier, 10 010000000 000
dirty,modifier, 10 000100000 000
disabled,modifier, 10 000100000 000
disagreeable,modifier, 10 010000000 000
disappointed,modifier, 10 100000000 000
disapproving,modifier, 10 100000000 000
disconcerted,modifier, 10 010000000 000
discontented,modifier, 10 100000000 000
discouraged,modifier, 10 100000000 000
discreet,modifier, 10 010000000 000
disgusted,modifier, 10 100010000 000
disheartened,modifier, 10 100000000 000
dishonest,modifier, 10 010100000 000
disloyal,modifier, 10 010100000 000
dismayed,modifier, 10 100000000 000
disobedient,modifier, 10 010000000 000
displeased,modifier, 10 100000000 000
disreputable,modifier, 10 010000000 000
disrespectful,modifier, 10 010000000 000
dissatisfied,modifier, 10 100000000 000
distant,modifier, 10 010000000 000
distressed,modifier, 10 100000000 000
distrustful,modifier, 10 010100000 000
disturbed,modifier, 10 110000000 000
divorced,modifier, 10 001000000 000
dogmatic,modifier, 10 010000000 000
dominant,modifier, 10 010000000 000
domineering,modifier, 10 010000000 000
doubtful,modifier, 10 000100000 000
downhearted,modifier, 10 100000000 000
drowsy,modifier, 10 000100000 000
drunken,modifier, 10 001100000 000
dull,modifier, 10 000100000 000
dumb,modifier, 10 000100000 000
dutiful,modifier, 10 010000000 000
eager,modifier, 10 100000000 000
earnest,modifier, 10 010000000 000
easygoing,modifier, 10 010000000 000
eccentric,modifier, 10 010000000 000
ecstatic,modifier, 10 100000000 000
educated,modifier, 10 001000000 000
effective,modifier, 10 010000000 000
efficient,modifier, 10 010000000 000
egotistical,modifier, 10 010000000 000
elated,modifier, 10 100000000 000
elegant,modifier, 10 010000000 000
embarrassed,modifier, 10 100010000 000
embittered,modifier, 10 110100000 000
emotional,modifier, 10 110000000 000
employed,modifier, 10 001000000 000
empty,modifier, 10 000100000 000
energetic,modifier, 10 010000000 000
enraged,modifier, 10 100000000 000
enterprising,modifier, 10 010000000 000
enthralled,modifier, 10 100000000 000
enthusiastic,modifier, 10 110000000 000
entrusting,modifier, 10 010000000 000
envious,modifier, 10 100000000 000
erratic,modifier, 10 010100000 000
esteemed,modifier, 10 001000000 000
euphoric,modifier, 10 100000000 000
evil,modifier, 10 010000000 000
exasperated,modifier, 10 100000000 000
excitable,modifier, 10 010000000 000
excited,modifier, 10 100010000 000
experienced,modifier, 10 001000000 000
extravagant,modifier, 10 000100000 000
extroverted,modifier, 10 010000000 000
exuberant,modifier, 10 010000000 000
fair,modifier, 10 010000000 000
faithful,modifier, 10 010000000 000
fashionable,modifier, 10 000100000 000
fearful,modifier, 10 100000000 000
fed_up,modifier, 10 100000000 000
female,modifier, 10 001000000 000
feminine,modifier, 10 010000000 000
fickle,modifier, 10 010000000 000
finicky,modifier, 10 010000000 000
flamboyant,modifier, 10 000100000 000
flexible,modifier, 10 010000000 000
flustered,modifier, 10 100010000 000
foolish,modifier, 10 010000000 000
forgetful,modifier, 10 010000000 000
forgiving,modifier, 10 010000000 000
fretful,modifier, 10 010000000 000
friendly,modifier, 10 010000000 000
frivolous,modifier, 10 000100000 000
frustrated,modifier, 10 100000000 000
fun_loving,modifier, 10 010000000 000
furious,modifier, 10 100010000 000
generous,modifier, 10 010000000 000
gentle,modifier, 10 010000000 000
giddy,modifier, 10 010000000 000
glad,modifier, 10 100000000 000
gleeful,modifier, 10 100000000 000
gloomy,modifier, 10 110000000 000
glum,modifier, 10 100000000 000
good,modifier, 10 001000000 000
good_natured,modifier, 10 010000000 000
gossipy,modifier, 10 010100000 000
graceful,modifier, 10 000100000 000
grateful,modifier, 10 100000000 000
greedy,modifier, 10 010000000 000
gregarious,modifier, 10 010000000 000
grief_stricken,modifier, 10 100000000 000
grouchy,modifier, 10 010000000 000
grumpy,modifier, 10 110000000 000
guilty,modifier, 10 101000000 000
gullible,modifier, 10 010000000 000
handsome,modifier, 10 000100000 000
happy,modifier, 10 100010000 000
hardworking,modifier, 10 010000000 000
hassled,modifier, 10 000100000 000
haughty,modifier, 10 010000000 000
heart_broken,modifier, 10 100000000 000
heavy_hearted,modifier, 10 100000000 000
helpful,modifier, 10 010000000 000
helpless,modifier, 10 000100000 000
hesitant,modifier, 10 000100000 000
homesick,modifier, 10 100000000 000
honest,modifier, 10 010000000 000
honorable,modifier, 10 010000000 000
hopeful,modifier, 10 110000000 000
hopeless,modifier, 10 100100000 000
horny,modifier, 10 010100000 000
horrified,modifier, 10 100000000 000
hostile,modifier, 10 110000000 000
hotheaded,modifier, 10 010000000 000
humane,modifier, 10 010000000 000
humble,modifier, 10 110000000 000
humiliated,modifier, 10 100000000 000
hurt,modifier, 10 100100000 000
idealistic,modifier, 10 010000000 000
ignorant,modifier, 10 000100000 000
ill_at_ease,modifier, 10 100000000 000
imaginative,modifier, 10 010000000 000
immature,modifier, 10 010000000 000
immoral,modifier, 10 000100000 000
impatient,modifier, 10 100010000 000
impolite,modifier, 10 010000000 000
impractical,modifier, 10 010000000 000
impressionable,modifier, 10 010000000 000
impulsive,modifier, 10 010000000 000
incompetent,modifier, 10 000100000 000
inconsiderate,modifier, 10 010000000 000
inconspicuous,modifier, 10 000100000 000
incredulous,modifier, 10 000100000 000
indecent,modifier, 10 000100000 000
indecisive,modifier, 10 010000000 000
independent,modifier, 10 010000000 000
indifferent,modifier, 10 010000000 000
indignant,modifier, 10 100000000 000
indolent,modifier, 10 010000000 000
indulgent,modifier, 10 010100000 000
industrious,modifier, 10 010000000 000
inexact,modifier, 10 010000000 000
inexperienced,modifier, 10 000100000 000
infatuated,modifier, 10 000100000 000
inhibited,modifier, 10 010000000 000
innocent,modifier, 10 000100000 000
inquisitive,modifier, 10 010000000 000
insane,modifier, 10 001100000 000
insecure,modifier, 10 010000000 000
insensitive,modifier, 10 010000000 000
insincere,modifier, 10 010000000 000
intellectual,modifier, 10 011000000 000
intelligent,modifier, 10 010000000 000
interested,modifier, 10 000100000 000
intimidated,modifier, 10 100000000 000
intolerant,modifier, 10 010100000 000
intoxicated,modifier, 10 000100000 000
introspective,modifier, 10 010000000 000
introverted,modifier, 10 010000000 000
irate,modifier, 10 100000000 000
irked,modifier, 10 100000000 000
irrational,modifier, 10 010000000 000
irritable,modifier, 10 010000000 000
irritated,modifier, 10 100000000 000
irritating,modifier, 10 010000000 000
jealous,modifier, 10 110000000 000
jittery,modifier, 10 010000000 000
joyful,modifier, 10 100000000 000
joyless,modifier, 10 100010000 000
jubilant,modifier, 10 100000000 000
kind,modifier, 10 010000000 000
kindly,modifier, 10 010000000 000
knowledgeable,modifier, 10 000100000 000
lazy,modifier, 10 010000000 000
light_hearted,modifier, 10 010000000 000
lively,modifier, 10 010000000 000
lonely,modifier, 10 100000000 000
lonesome,modifier, 10 100000000 000
lost,modifier, 10 000100000 000
loved,modifier, 10 000100000 000
lovesick,modifier, 10 100000000 000
low,modifier, 10 100000000 000
lower_class,modifier, 10 001000000 000
loyal,modifier, 10 010000000 000
lucky,modifier, 10 000100000 000
lustful,modifier, 10 100000000 000
mad,modifier, 10 100010000 000
male,modifier, 10 001000000 000
malicious,modifier, 10 010000000 000
maniacal,modifier, 10 010000000 000
manipulative,modifier, 10 010000000 000
married,modifier, 10 001000000 000
masculine,modifier, 10 010000000 000
mature,modifier, 10 010100000 000
mean,modifier, 10 010000000 000
mediocre,modifier, 10 000100000 000
meek,modifier, 10 010000000 000
melancholic,modifier, 10 100000000 000
merry,modifier, 10 100000000 000
methodical,modifier, 10 010000000 000
middle_aged,modifier, 10 001000000 000
middle_class,modifier, 10 001000000 000
mischievous,modifier, 10 010000000 000
miserable,modifier, 10 100000000 000
miserly,modifier, 10 010000000 000
model,modifier, 10 000100000 000
modern,modifier, 10 000100000 000
modest,modifier, 10 010000000 000
moody,modifier, 10 010000000 000
mortified,modifier, 10 100000000 000
motivated,modifier, 10 010100000 000
mournful,modifier, 10 100000000 000
moved,modifier, 10 100000000 000
naive,modifier, 10 010000000 000
narrowminded,modifier, 10 010000000 000
nasty,modifier, 10 010000000 000
nauseated,modifier, 10 000100000 000
neighborly,modifier, 10 000100000 000
nervous,modifier, 10 100010000 000
nice,modifier, 10 010000000 000
no_emotion,modifier, 10 100000000 000
noble,modifier, 10 000100000 000
noisy,modifier, 10 000100000 000
nonchalant,modifier, 10 010000000 000
nosey,modifier, 10 010000000 000
nostalgic,modifier, 10 100000000 000
obedient,modifier, 10 010000000 000
obligated,modifier, 10 001000000 000
obnoxious,modifier, 10 010000000 000
obstinant,modifier, 10 010000000 000
offended,modifier, 10 100000000 000
offensive,modifier, 10 010000000 000
old,modifier, 10 001000000 000
old_fashioned,modifier, 10 000100000 000
open_minded,modifier, 10 010000000 000
opportunistic,modifier, 10 010000000 000
optimistic,modifier, 10 110000000 000
organized,modifier, 10 010000000 000
original,modifier, 10 000100000 000
ostentatious,modifier, 10 010000000 000
outgoing,modifier, 10 010000000 000
outraged,modifier, 10 100010000 000
outspoken,modifier, 10 010000000 000
overbearing,modifier, 10 010000000 000
overconfident,modifier, 10 010000000 000
overjoyed,modifier, 10 100010000 000
overwhelmed,modifier, 10 100000000 000
panicked,modifier, 10 100000000 000
paranoid,modifier, 10 010000000 000
passionate,modifier, 10 110000000 000
passive,modifier, 10 010000000 000
patient,modifier, 10 010000000 000
peaceful,modifier, 10 110000000 000
peeved,modifier, 10 100000000 000
pensive,modifier, 10 010000000 000
perceptive,modifier, 10 010000000 000
permissive,modifier, 10 010000000 000
persecuted,modifier, 10 001000000 000
persistent,modifier, 10 010000000 000
persuasive,modifier, 10 000100000 000
pessimistic,modifier, 10 110000000 000
petrified,modifier, 10 100000000 000
petty,modifier, 10 010000000 000
pitiful,modifier, 10 010000000 000
placid,modifier, 10 010000000 000
plain,modifier, 10 000100000 000
playful,modifier, 10 010000000 000
pleased,modifier, 10 100010000 000
poised,modifier, 10 010000000 000
polite,modifier, 10 010000000 000
pompous,modifier, 10 010000000 000
poor,modifier, 10 001000000 000
popular,modifier, 10 001100000 000
possessive,modifier, 10 010000000 000
powerful,modifier, 10 001100000 000
powerless,modifier, 10 001100000 000
practical,modifier, 10 010000000 000
prejudiced,modifier, 10 010000000 000
preoccupied,modifier, 10 010000000 000
presumptuous,modifier, 10 010000000 000
pretty,modifier, 10 000100000 000
principled,modifier, 10 010000000 000
promiscuous,modifier, 10 010000000 000
proud,modifier, 10 100010000 000
provocative,modifier, 10 010000000 000
quarrelsome,modifier, 10 010000000 000
quiet,modifier, 10 000100000 000
rational,modifier, 10 010000000 000
raunchy,modifier, 10 010000000 000
reasonable,modifier, 10 010000000 000
rebellious,modifier, 10 010000000 000
reckless,modifier, 10 010000000 000
reclusive,modifier, 10 010000000 000
refined,modifier, 10 010000000 000
regretful,modifier, 10 100000000 000
rejected,modifier, 10 000100000 000
relaxed,modifier, 10 100100000 000
relentless,modifier, 10 010000000 000
reliable,modifier, 10 010000000 000
relieved,modifier, 10 100000000 000
religious,modifier, 10 000100000 000
remorseful,modifier, 10 100000000 000
repentant,modifier, 10 100000000 000
resentful,modifier, 10 100000000 000
reserved,modifier, 10 010000000 000
resigned,modifier, 10 010000000 000
resourceful,modifier, 10 010000000 000
respectful,modifier, 10 110000000 000
responsible,modifier, 10 010000000 000
restless,modifier, 10 010000000 000
reverent,modifier, 10 110000000 000
rich,modifier, 10 001000000 000
rigid,modifier, 10 010000000 000
romantic,modifier, 10 010000000 000
rude,modifier, 10 010000000 000
rueful,modifier, 10 000100000 000
ruthless,modifier, 10 010000000 000
sad,modifier, 10 100000000 000
sadistic,modifier, 10 010000000 000
saintly,modifier, 10 010000000 000
sarcastic,modifier, 10 010000000 000
satisfied,modifier, 10 100000000 000
scared,modifier, 10 100010000 000
scheming,modifier, 10 010000000 000
scornful,modifier, 10 010000000 000
secretive,modifier, 10 010000000 000
secure,modifier, 10 010100000 000
self_assured,modifier, 10 010000000 000
self_centered,modifier, 10 010000000 000
self_confident,modifier, 10 010000000 000
self_conscious,modifier, 10 110000000 000
self_disciplined,modifier, 10 010000000 000
self_pitying,modifier, 10 100000000 000
self_righteous,modifier, 10 010000000 000
self_sacrificing,modifier, 10 010100000 000
self_satisfied,modifier, 10 100000000 000
selfish,modifier, 10 010000000 000
sensitive,modifier, 10 010000000 000
sensuous,modifier, 10 010000000 000
sentimental,modifier, 10 110000000 000
serene,modifier, 10 100000000 000
serious,modifier, 10 010000000 000
sexy,modifier, 10 000100000 000
shaken,modifier, 10 100000000 000
shallow,modifier, 10 010000000 000
shocked,modifier, 10 100000000 000
shook_up,modifier, 10 100000000 000
showy,modifier, 10 000100000 000
shrewd,modifier, 10 010000000 000
shy,modifier, 10 010000000 000
sickened,modifier, 10 100000000 000
silly,modifier, 10 000100000 000
simpleminded,modifier, 10 010000000 000
sincere,modifier, 10 010000000 000
single,modifier, 10 001000000 000
skeptical,modifier, 10 010000000 000
sloppy,modifier, 10 010000000 000
slothful,modifier, 10 010000000 000
sluggish,modifier, 10 000100000 000
sly,modifier, 10 010000000 000
smug,modifier, 10 110000000 000
sniveling,modifier, 10 110100000 000
snobbish,modifier, 10 010000000 000
snooty,modifier, 10 010000000 000
snowed,modifier, 10 000100000 000
sociable,modifier, 10 010100000 000
soft_spoken,modifier, 10 010000000 000
softhearted,modifier, 10 010000000 000
solemn,modifier, 10 010000000 000
sophisticated,modifier, 10 010000000 000
sorrowful,modifier, 10 100000000 000
sorry,modifier, 10 100000000 000
spacey,modifier, 10 000100000 000
spirited,modifier, 10 110000000 000
spiteful,modifier, 10 110000000 000
spoiled,modifier, 10 000100000 000
squeamish,modifier, 10 010000000 000
stable,modifier, 10 000100000 000
steadfast,modifier, 10 010000000 000
stingy,modifier, 10 010000000 000
stoned,modifier, 10 000100000 000
strange,modifier, 10 000100000 000
strict,modifier, 10 010000000 000
strong,modifier, 10 000100000 000
strong_willed,modifier, 10 010000000 000
stubborn,modifier, 10 010000000 000
studious,modifier, 10 010000000 000
stunned,modifier, 10 000000000 000
stupid,modifier, 10 010000000 000
subdued,modifier, 10 010000000 000
submissive,modifier, 10 010000000 000
successful,modifier, 10 000100000 000
suicidal,modifier, 10 010000000 000
superstitious,modifier, 10 010000000 000
surprised,modifier, 10 000100000 000
suspicious,modifier, 10 010000000 000
sympathetic,modifier, 10 010000000 000
taciturn,modifier, 10 010000000 000
tactful,modifier, 10 010000000 000
tactless,modifier, 10 010000000 000
talented,modifier, 10 000100000 000
talkative,modifier, 10 010100000 000
team_spirited,modifier, 10 010000000 000
temperamental,modifier, 10 010000000 000
tense,modifier, 10 100000000 000
terrified,modifier, 10 100000000 000
thankful,modifier, 10 100000000 000
thoughtful,modifier, 10 010000000 000
thoughtless,modifier, 10 010000000 000
thrilled,modifier, 10 100010000 000
timid,modifier, 10 010000000 000
tired,modifier, 10 000100000 000
tolerant,modifier, 10 010100000 000
tormented,modifier, 10 100000000 000
tough,modifier, 10 010000000 000
tranquil,modifier, 10 000000000 000
troubled,modifier, 10 100000000 000
trusting,modifier, 10 010000000 000
ugly,modifier, 10 000100000 000
unambitious,modifier, 10 010000000 000
unattractive,modifier, 10 000100000 000
uncertain,modifier, 10 010000000 000
unconventional,modifier, 10 010000000 000
understanding,modifier, 10 010000000 000
uneasy,modifier, 10 100000000 000
uneducated,modifier, 10 001000000 000
unemployed,modifier, 10 001000000 000
unfair,modifier, 10 010000000 000
unforgiving,modifier, 10 010000000 000
unfriendly,modifier, 10 010100000 000
ungrateful,modifier, 10 010000000 000
unhappy,modifier, 10 100010000 000
unhealthy,modifier, 10 000100000 000
unhelpful,modifier, 10 010100000 000
unimaginative,modifier, 10 010000000 000
unique,modifier, 10 000100000 000
unkind,modifier, 10 010000000 000
unlucky,modifier, 10 000100000 000
unmotivated,modifier, 10 010000000 000
unpopular,modifier, 10 000100000 000
unreasonable,modifier, 10 010000000 000
unreliable,modifier, 10 010000000 000
unscrupulous,modifier, 10 010000000 000
unselfish,modifier, 10 010000000 000
unsophisticated,modifier, 10 010000000 000
unsportsmanlike,modifier, 10 010000000 000
unstable,modifier, 10 010000000 000
unsuccessful,modifier, 10 000100000 000
upset,modifier, 10 100000000 000
uptight,modifier, 10 100000000 000
vain,modifier, 10 010000000 000
vengeful,modifier, 10 010000000 000
vigorous,modifier, 10 010000000 000
violent,modifier, 10 010000000 000
virtuous,modifier, 10 010000000 000
vivacious,modifier, 10 000100000 000
vulgar,modifier, 10 000100000 000
warm,modifier, 10 010000000 000
warmhearted,modifier, 10 010000000 000
weak,modifier, 10 000100000 000
wealthy,modifier, 10 001000000 000
white,modifier, 10 001000000 000
wholesome,modifier, 10 010000000 000
widowed,modifier, 10 001000000 000
wild,modifier, 10 010000000 000
wise,modifier, 10 010000000 000
withdrawn,modifier, 10 010000000 000
witty,modifier, 10 010000000 000
worried,modifier, 10 110000000 000
worthless,modifier, 10 000100000 000
worthy,modifier, 10 000100000 000
young,modifier, 10 001000000 000
abortion clinic,setting, 10 000001000 000
adult bookstore,setting, 10 010000001 000
airplane,setting, 10 110000000 000
amusement park,setting, 10 110000000 000
April Fools Day,setting, 01 100000000 000
assembly line,setting, 10 010000000 000
athletic club,setting, 10 100000000 101
auction,setting, 01 010000000 000
ball game,setting, 11 110010000 000
banquet,setting, 01 100110010 000
bar,setting, 10 110000000 000
barber shop,setting, 10 110000000 000
basketball game,setting, 11 110010000 001
battlefield,setting, 10 000100000 001
beach,setting, 10 100000000 100
beauty salon,setting, 10 110000000 001
bed,setting, 10 000001001 101
bedroom,setting, 10 000000011 101
board room,setting, 10 010000000 000
bowling alley,setting, 10 010000000 000
brothel,setting, 10 010000001 001
bull session,setting, 01 100000000 000
bus stop,setting, 10 100000000 100
bus,setting, 10 110000000 100
business meeting,setting, 11 010000000 000
cafe,setting, 10 010000000 000
cafeteria,setting, 10 010011000 100
camp,setting, 10 100100010 100
campground,setting, 10 100000010 000
campus,setting, 10 000010000 100
car,setting, 10 100000000 100
carnival,setting, 11 100000000 000
casino,setting, 10 010000000 100
cathedral,setting, 10 000000100 100
Catholic mass,setting, 01 000000100 000
celebration,setting, 01 100100010 000
cemetery,setting, 10 100000100 100
chapel,setting, 10 000000100 100
Christmas,setting, 01 100000110 000
church,setting, 10 000000100 100
classroom,setting, 10 000010000 000
clinic,setting, 10 000001000 001
cocktail lounge,setting, 10 010000001 000
coffee break,setting, 01 110000000 100
coffee house,setting, 10 010000000 100
committee meeting,setting, 01 010111000 000
concert,setting, 11 100010000 000
conference room,setting, 10 011111000 000
cook-out,setting, 01 100000010 000
country club,setting, 10 010000000 000
courtroom,setting, 10 001000000 000
crowd,setting, 01 100000000 000
dance,setting, 01 100000001 001
daycare center,setting, 10 010000010 001
debate,setting, 01 000110000 000
desert (dry place),setting, 10 100000000 100
dining room,setting, 10 000000010 100
disco,setting, 10 010000001 000
doctor's office,setting, 10 000001000 000
dorm room,setting, 10 000010000 101
drive-in movie,setting, 10 010000001 001
Easter,setting, 01 100000100 000
elevator,setting, 10 100000000 100
emergency room,setting, 10 000001000 001
encounter group,setting, 01 000001000 000
examination,setting, 01 000011000 000
execution,setting, 11 001000000 011
factory,setting, 10 010000000 000
fairground,setting, 10 100000000 000
family reunion,setting, 01 000000010 000
festival,setting, 01 100000000 000
fight,setting, 01 101000000 001
fire drill,setting, 01 100000000 000
flea market,setting, 10 010000000 000
flophouse,setting, 10 100000000 100
funeral home,setting, 10 010000000 000
funeral,setting, 01 000000100 000
gay bar,setting, 10 010000001 001
ghetto,setting, 10 100000000 100
government office,setting, 10 001100000 000
graduation ceremony,setting, 01 000010000 010
graveyard,setting, 10 000000100 100
greasy spoon,setting, 10 010000000 000
grocery store,setting, 10 110000000 100
gunfight,setting, 01 001000000 001
gymnasium,setting, 10 100010000 101
Halloween,setting, 01 100000010 000
health food store,setting, 10 010000000 000
Heaven,setting, 01 000000100 000
Hell,setting, 01 000000100 001
hideout,setting, 10 101000000 100
home,setting, 10 000000010 101
honeymoon,setting, 01 000000001 000
hospital room,setting, 10 000001000 101
hotel room,setting, 10 100000011 101
interrogation,setting, 01 001000000 000
interview,setting, 01 011101000 000
jail,setting, 10 001000000 000
kitchen,setting, 10 000000010 100
laboratory,setting, 10 010011000 100
ladies' room,setting, 10 100000000 101
lawyer's office,setting, 10 001000000 000
lecture,setting, 01 000010000 000
library,setting, 10 100010000 100
living room,setting, 10 000000010 100
locker room,setting, 10 100010000 000
lovers lane,setting, 10 000000001 001
luncheon,setting, 01 110110000 000
luncheonette,setting, 10 010000000 000
lunchroom,setting, 10 010010000 100
marriage counselor's office,setting,11 000000101 100
massage parlor,setting, 10 010000001 001
maternity ward,setting, 10 000001000 000
mealtime,setting, 01 100000010 100
meeting,setting, 10 111111100 000
memorial service,setting, 01 000000100 000
men's room,setting, 10 100000000 101
mental hospital,setting, 10 000001000 001
military base,setting, 10 000100000 001
military boot camp,setting, 10 000100000 011
mob,setting, 01 100000000 001
mobile home,setting, 10 000000010 100
motel room,setting, 10 100000011 101
museum,setting, 10 100010000 100
New Year's Eve,setting, 01 100000000 000
nightclub,setting, 10 010000001 000
nursery school,setting, 10 010000010 001
nursing home,setting, 10 010001000 101
office,setting, 10 011011100 100
operating room,setting, 10 000001000 001
orgy,setting, 01 000000001 001
parade,setting, 11 100100000 000
party,setting, 01 100000001 000
peacetime,setting, 01 000100000 000
penitentiary,setting, 10 001000000 100
pizzeria,setting, 10 010000000 000
playground,setting, 10 100000000 001
police station,setting, 10 001000000 000
pool hall,setting, 10 010000000 000
poorhouse,setting, 10 100000000 100
post office,setting, 10 100000000 000
prayer meeting,setting, 01 000000100 000
press conference,setting, 01 011100000 000
prison,setting, 10 001000000 100
psychiatrist's office,setting, 10 000001000 000
quiz,setting, 01 000010000 000
reception,setting, 01 010010100 000
refreshment stand,setting, 10 010000000 000
resort,setting, 10 010000000 000
restaurant,setting, 10 010000000 000
retirement home,setting, 10 010001010 000
riot,setting, 01 101100000 001
saloon,setting, 10 010000000 000
sauna,setting, 10 010000000 100
schoolroom,setting, 10 000010000 000
seminar,setting, 01 000010000 000
sermon,setting, 01 000000100 000
shopping center,setting, 10 010000000 100
shower room,setting, 10 100000000 101
skid row,setting, 10 100000000 100
slaughterhouse,setting, 10 010000000 000
slum,setting, 10 100000000 100
sorority house,setting, 10 000010000 000
soup kitchen,setting, 10 100000000 000
squad car,setting, 10 001000000 001
store,setting, 10 010000000 000
street fair,setting, 11 110000000 000
street,setting, 10 100000000 100
subway,setting, 10 100000000 100
Sunday School,setting, 11 000000100 000
supermarket,setting, 10 010000000 000
sweatshop,setting, 10 010000000 000
swimming hole,setting, 10 100000000 000
tavern,setting, 10 010000000 000
taxi,setting, 10 010000000 000
temple,setting, 10 000000100 100
tennis court,setting, 10 100000000 000
tent,setting, 10 100000010 101
test,setting, 01 000011000 000
Thanksgiving Day,setting, 01 000000010 000
theater,setting, 10 010010000 000
topless bar,setting, 10 010000001 000
town hall,setting, 10 001100000 000
town meeting,setting, 01 000100000 010
train station,setting, 10 010000000 000
vacation,setting, 01 100000000 100
village,setting, 10 100000000 000
waiting room,setting, 10 001001000 100
wartime,setting, 01 000100000 001
washroom,setting, 10 100000000 000
wedding night,setting, 01 000000001 001
wedding reception,setting, 10 000000010 000
wedding,setting, 01 000000111 000
week night,setting, 01 100000000 100
weekend,setting, 01 100000000 100
welfare office,setting, 10 001001000 000
whorehouse,setting, 10 010000001 001
wilderness,setting, 10 100000000 100
worship service,setting, 01 000000100 000
zoo,setting, 10 100000000 000
